x	y
708.0	514.3
708.0	514.3
708.0	514.1
708.0	514.3
708.0	514.2
708.0	514.1
708.0	514.1
708.0	514.1
708.0	514.3
708.0	514.1
708.0	514.5
708.0	514.5
708.0	514.1
708.0	514.2
708.0	514.1
708.0	514.3
708.0	514.5
708.0	514.6
708.0	514.3
708.0	514.6
708.0	514.5
708.0	514.7
708.0	514.7
708.0	514.5
708.0	514.1
708.0	514.2
708.0	514.3
708.0	514.8
708.0	514.7
708.1	514.9
708.0	514.9
708.1	514.9
667.1	515.8
666.1	515.8
