x	y
509.1	516.9
509.3	516.9
509.2	516.9
509.6	516.9
509.7	516.9
510.0	516.9
510.0	516.9
510.0	516.9
510.0	517.0
510.0	517.0
510.0	517.0
510.0	517.3
510.0	517.9
510.0	517.9
510.1	517.9
510.1	517.9
511.0	517.9
511.1	518.2
512.1	517.9
512.0	517.9
512.0	517.9
511.7	517.9
511.2	517.9
511.1	517.9
511.1	517.9
511.1	517.9
511.1	517.9
511.1	517.7
511.1	517.5
511.0	517.1
511.0	516.9
511.0	516.9
511.0	516.9
511.1	516.9
511.0	516.9
511.0	516.9
